Id_Noleggio,Data_Consegna,Data_Ordine,Numero_Giorni,Luogo_Restituzione,Id_Dipendente,N_Id_Veicolo,N_Codice_Fiscale
900992,2023-06-20,2023-06-19,5,Mojokerto,2000110,2B3CJ5DT7AH924462,JXJDGT67V10U184X
900993,2023-06-25,2023-06-22,89,Mojokerto,2000042,2B3CL5CT1BH952335,NUXFNE88B80P060K
900994,2023-05-28,2023-05-26,49,Houjia,2000114,2C3CA5CV3AH273787,KHNGVR24U57B585S
900995,2023-06-09,2023-06-07,147,Terangun,2000028,2C3CCAJT0CH785840,HKGSWS83V01P425N
900996,2023-06-10,2023-06-09,19,Floda,2000149,2C3CCARG5FH232497,SMCGRU10E98T436X
900997,2023-06-09,2023-06-08,80,Pyatovskiy,2000033,2C3CCAST8CH082341,PHZXFC59G30G609X
900998,2023-06-14,2023-06-13,59,Tyres,2000010,2C3CDXCT9CH673745,JERYSF73Y93B513L
900999,2023-07-03,2023-07-01,86,Kapinango,2000137,2C3CDXJG9FH684951,XXWKAS57J16D953M
901000,2023-10-01,2023-09-30,148,"Curahkalak Tengah",2000162,2C3CDZBTXFH757560,BWLFES44M80C407K
901001,2023-09-25,2023-09-24,14,Creil,2000034,2C4RDGDG7FR998187,AQHUQM91Y24L005C
901002,2023-05-18,2023-05-16,108,Rentian,2000111,2FMGK5D80FB455243,OTHWHS33G25Y812P
901003,2023-04-28,2023-04-25,72,Reforma,2000168,2FMPK4J96FB259993,YDJMLY03L31O248W
901004,2023-08-21,2023-08-19,70,Pyatovskiy,2000054,2G4G15GV0B9736113,CSYYKE38D68U746H
901005,2023-09-01,2023-08-29,56,Koupla,2000009,2G4GL5EX3F9715518,TVGKHY74T19H161L
901006,2023-08-01,2023-07-30,81,Zhongxing,2000107,2G4GU5GV6C9953268,DALWZV82F51P785Y
901007,2023-07-20,2023-07-18,146,Pyatovskiy,2000155,2G4WB55K211875450,IABKUK22Z37D061M
901008,2023-05-30,2023-05-27,21,Savitaipale,2000006,2G4WB55K511641593,SJBGTR85H08I440A
901009,2023-07-12,2023-07-10,4,Sardasht,2000125,2G4WB55KX41948150,ZQBZBE99H04M220C
901010,2023-04-23,2023-04-20,46,"Curahkalak Tengah",2000032,2G4WC582081194447,UKOHGL66F67X078I
901011,2023-08-02,2023-08-01,5,Yajiang,2000133,2G4WC582361989893,PWVNFA84L87H456N
901012,2023-06-26,2023-06-25,30,Chortkiv,2000136,2G4WS55J051291559,EDBUTE39P82O708W
901013,2023-07-03,2023-06-30,49,Xinzhou,2000058,2G61M5S32F9260107,PRIUNU55T10P633G
901014,2023-07-27,2023-07-24,33,"Zgornje Pirnice",2000098,2HNYD18401H749778,GQMSFR55I49B521U
901015,2023-07-18,2023-07-17,61,Savitaipale,2000144,2HNYD18694H097457,BWLYKL04V01P581D
901016,2023-07-09,2023-07-08,146,Dengzhou,2000140,2HNYD18765H282057,STCIBL40F07P793Z
901017,2023-10-07,2023-10-05,20,Pyatovskiy,2000116,2HNYD18813H929955,LYIKNH46D31R943R
901018,2023-07-05,2023-07-04,66,Creil,2000068,2HNYD284X7H767364,FOQKFL09D13W363F
901019,2023-10-13,2023-10-11,69,"Black River",2000137,2T1BPRHE8EC231105,ASARGF63Q01H540M
901020,2023-08-11,2023-08-09,19,Nyakhachava,2000105,2T1BU4EE7DC772399,GQPZUP25I29C293C
901021,2023-08-26,2023-08-24,6,Nyakhachava,2000012,2T1BURHE6FC671091,PXHVMC72N67J929R
901022,2023-09-01,2023-08-31,121,"Montes Claros",2000147,2T1KE4EE8AC398801,JDIHAJ88T19B837X
901023,2023-06-21,2023-06-19,105,Rentian,2000027,2T2BK1BA1FC595403,FPYJIE60Z73E367L
901024,2023-10-04,2023-10-02,138,Bors,2000114,2T2BK1BA9BC159389,EGNNSQ58I21V072T
901025,2023-08-10,2023-08-08,93,Pyatovskiy,2000015,3C3CFFCR3CT171989,XXWKAS57J16D953M
901026,2023-06-21,2023-06-20,92,"Ponte Nova",2000009,3C3CFFCRXET920659,XRWMMI72M55K352Q
901027,2023-07-18,2023-07-15,59,"Curahkalak Tengah",2000069,3C4PDCEG8CT210203,YVTZAK26J32H313X
901028,2023-09-20,2023-09-17,57,Reforma,2000013,3C4PDCGB9ET715123,LZYVRC98C75I155R
901029,2023-05-18,2023-05-17,88,Terangun,2000025,3C6JD6CTXCG509764,ZQBZBE99H04M220C
901030,2023-08-29,2023-08-28,60,"Al Fashn",2000099,3C6JD6DK7CG385569,ONVKJV29N38D056E
901031,2023-09-21,2023-09-20,26,Shumyachi,2000013,3C6LD4BT0CG990235,KCGLJS68H10V339V
901032,2023-07-05,2023-07-02,6,Terangun,2000169,3C6TD4HT9CG111659,TMFZGP00H76G207L
901033,2023-09-05,2023-09-04,97,Guxi,2000112,3C6TD5JT5CG478770,UKCJHL22E79A559M
901034,2023-07-26,2023-07-24,121,Houjia,2000140,3C6TD5JT7CG289330,JTULLO61Y25S823R
901035,2023-10-16,2023-10-14,86,Kelasuri,2000136,3C6TD5PT7CG006318,TZDZUO48N96A083Y
901036,2023-06-22,2023-06-20,61,Kelasuri,2000114,3CZRE3H33AG472743,HYCKWG44E89U808X
901037,2023-05-02,2023-04-29,104,Guxi,2000165,3D4PG6FV1AT098785,MXXDSV00E08U505V
901038,2023-06-19,2023-06-16,3,Terangun,2000135,3D73M3CL4BG939956,IRJGGA40T64O781I
901039,2023-07-15,2023-07-13,103,"Al Fashn",2000085,3D73M4CL3AG152856,NQBBGM31A89H759B
901040,2023-09-17,2023-09-14,36,Mojokerto,2000118,3D73M4EL0BG763717,MQOITN77R10W569M
901041,2023-07-13,2023-07-11,25,Reforma,2000156,3D73M4EL2BG821617,SUSVGO64J87A639T
901042,2023-06-05,2023-06-02,18,"San Miguel",2000146,3D73M4HL7AG466776,NANVTP58V02Y142L
901043,2023-06-11,2023-06-10,19,Pyatovskiy,2000110,3D73Y3HLXBG454234,GSNRAL69G95D584U
901044,2023-09-13,2023-09-11,98,Yasothon,2000009,3D73Y4CL5BG082167,DTNHEY49U97A228M
901045,2023-06-02,2023-05-31,123,"Zgornje Pirnice",2000143,3D7LP2ET7AG219094,XAURFY59M37W995X
901046,2023-05-23,2023-05-22,121,Tomakivka,2000112,3D7TP2CT7BG106797,WNWRCY32P99H912J
901047,2023-09-13,2023-09-12,37,Chortkiv,2000118,3D7TT2CT6AG387839,JDIHAJ88T19B837X
901048,2023-08-31,2023-08-30,54,Dengzhou,2000096,3D7TT2CT9BG936693,LXRAQZ48V67E614N
901049,2023-04-18,2023-04-15,112,Tyres,2000068,3FA6P0D98DR094929,APAYLB05K98K546S
901050,2023-08-27,2023-08-24,116,Tyres,2000169,3FA6P0LU0FR138351,EDBUTE39P82O708W
901051,2023-08-29,2023-08-27,71,Bors,2000028,3FA6P0LU4DR659523,KNQBZU56W79E359J
901052,2023-08-19,2023-08-16,141,Bors,2000132,3FADP4AJ7EM395235,RARJPS09X74W370I
901053,2023-08-15,2023-08-13,119,Mojokerto,2000168,3FAHP0KC1AR422971,KSDJJH71U00Y725P
901054,2023-08-25,2023-08-22,7,Houjia,2000120,3GYFK66N55G408016,MXZDCD63C48U147N
901055,2023-09-19,2023-09-17,133,Nyakhachava,2000038,3GYFNDEY5BS683238,ONVKJV29N38D056E
901056,2023-08-10,2023-08-08,66,Yajiang,2000163,3GYT4NEF7BG203259,EGPDVE64N89B221X
901057,2023-10-15,2023-10-12,117,Chortkiv,2000112,3GYVKNEF5AG473913,NTSZUG77F81W172E
901058,2023-09-25,2023-09-23,41,Brasy,2000154,3N1AB7AP6FL280475,PWVNFA84L87H456N
901059,2023-05-12,2023-05-10,7,Pyatovskiy,2000032,3N1AB7AP8FL626848,IRJGGA40T64O781I
901060,2023-07-30,2023-07-27,141,Brasy,2000026,3N1CE2CP2EL723347,EUFYNR16X90S631F
901061,2023-07-06,2023-07-05,29,Dengzhou,2000145,3TMJU4GN6AM307284,WZIIJL35R51D592O
901062,2023-10-10,2023-10-08,30,Fundong,2000101,3VW117AU0FM336522,GAMPWW61E97D984V
901063,2023-06-26,2023-06-24,85,Sardasht,2000091,3VW1K7AJ2FM012457,DEUOAW10N04S873S
901064,2023-08-13,2023-08-11,138,Dengzhou,2000136,3VW1K7AJ3DM433732,VUXPQA60J61Z542J
901065,2023-07-21,2023-07-20,42,Terangun,2000110,3VW467ATXCM439657,PJTQVI42U39F924P
901066,2023-06-10,2023-06-08,68,"Montes Claros",2000092,3VW4S7AT0EM013779,NQBBGM31A89H759B
901067,2023-07-25,2023-07-23,128,Yasothon,2000004,3VW517AT5FM087918,SYQFES47S49E221E
901068,2023-04-30,2023-04-29,116,Terangun,2000076,3VWJP7AT8CM628047,HYCKWG44E89U808X
901069,2023-06-01,2023-05-30,19,Reforma,2000016,3VWJP7ATXCM504314,TAJZDS37Y76W010G
901070,2023-06-10,2023-06-09,87,Tomakivka,2000109,3VWKX7AJ1CM890916,STCIBL40F07P793Z
901071,2023-06-11,2023-06-09,98,Pyatovskiy,2000162,3VWKX7AJ7CM966509,FILXNU71F40Y532I
901072,2023-05-19,2023-05-18,126,"Curahkalak Tengah",2000019,3VWKZ8AJ4BM690725,OTGPQC58Z84Z320S
901073,2023-08-26,2023-08-25,76,"Curahkalak Tengah",2000147,4A31K5DFXAE518483,HXJRYW27C89O640E
901074,2023-04-17,2023-04-16,127,Zhongxing,2000073,4JGDF2EE7EA427236,VOVBZB27E27D650G
901075,2023-08-05,2023-08-03,143,"Zgornje Pirnice",2000058,4JGDF2EE9DA361030,WEWUCC84A08P226O
901076,2023-08-04,2023-08-03,21,Creil,2000019,4T1BD1FK9EU623642,PJTQVI42U39F924P
901077,2023-06-05,2023-06-03,140,Floda,2000152,4T1BK1EB1FU619660,XHKOVB62I60E869Q
901078,2023-05-02,2023-04-29,10,Houjia,2000031,4T1BK3DB7AU132257,LYIKNH46D31R943R
901079,2023-05-02,2023-04-30,80,Reforma,2000052,4T1BK3DBXAU369213,CIZGWH45Q71V543Z
901080,2023-09-19,2023-09-17,31,Lhoknga,2000009,4USBU33508L223116,FUSUHO44U43I689Y
901081,2023-09-17,2023-09-16,109,"Al Fashn",2000096,4USBU33558L960439,MQRHFW38P55L584M
901082,2023-10-07,2023-10-05,105,"Banjar Bongangede",2000152,4USCN33412L473206,AGNAZI55F89P801O
901083,2023-09-22,2023-09-19,77,Houjia,2000098,4USCN33472L268523,NZKDTB88N83Q628F
901084,2023-07-21,2023-07-18,71,"San Miguel",2000029,5FRYD3H46EB647560,JQJNZR80E43T845L
901085,2023-09-13,2023-09-10,14,Savitaipale,2000088,5FRYD3H69EB485733,TQBHGN77Q28H260C
901086,2023-06-22,2023-06-20,28,Yashalta,2000084,5FRYD3H95GB352450,YOWUFT62K58K374L
901087,2023-06-01,2023-05-29,53,Dengzhou,2000134,5GADT13S952457138,GHLCUT76D05E327U
901088,2023-06-27,2023-06-25,141,Koupla,2000088,5GADV23W87D438509,GHYMLE53H34H114R
901089,2023-06-06,2023-06-04,83,Jumpangdua,2000072,5GAER13708J558304,IGMUSX66C80A459K
901090,2023-08-19,2023-08-17,4,"Montes Claros",2000082,5GAER13D49J593435,NQBBGM31A89H759B
901091,2023-07-23,2023-07-20,75,"Banjar Bongangede",2000031,5GAEV13D19J383628,GGTOVX43I69Q115P
901092,2023-04-17,2023-04-16,142,Henanan,2000087,5GAKRBED1CJ215313,BLVFUF67U35U133Q
901093,2023-10-02,2023-09-30,113,"Curahkalak Tengah",2000091,5GAKRCKD5EJ416242,TVGKHY74T19H161L
901094,2023-10-08,2023-10-06,54,Shumyachi,2000054,5J6TF2H54EL172149,GFGGEZ04H97E234R
901095,2023-06-08,2023-06-05,115,Chortkiv,2000004,5J6TF2H55DL167282,NKZHSJ02P02N018O
901096,2023-05-31,2023-05-30,117,Riti,2000169,5J6TF2H55DL704250,PZXGEE19W85R063I
901097,2023-08-24,2023-08-21,65,Guxi,2000158,5J6TF2H58FL993885,EUFYNR16X90S631F
901098,2023-05-04,2023-05-01,83,"Montes Claros",2000059,5J8TB18547A036289,EZYMIQ77V21P502Y
901099,2023-07-01,2023-06-28,129,Citt,2000087,5J8TB1H51CA643955,KJALBE02P35I118P
901100,2023-06-04,2023-06-02,92,Creil,2000122,5J8TB3H3XEL560929,GRKZME57G97Z477W
901101,2023-05-10,2023-05-07,119,Rozwadza,2000090,5LMJJ2H51DE111459,EBIHQX29V65J947C
901102,2023-06-04,2023-06-02,6,Koupla,2000023,5LMJJ2H56CE707276,GRKZME57G97Z477W
901103,2023-09-04,2023-09-03,43,"Black River",2000107,5N1AA0NC5CN415127,LLCWQW56E47X161T
901104,2023-08-12,2023-08-11,59,Tomakivka,2000127,5N1AA0ND6FN478489,TBEBAP55P08P773A
901105,2023-05-17,2023-05-14,28,Kti,2000086,5N1AR1NB3BC494782,ENEGRD73I87H140X
901106,2023-07-28,2023-07-26,51,Sardasht,2000152,5N1AT2ML0FC720218,LXRAQZ48V67E614N
901107,2023-10-02,2023-10-01,35,"Banjar Bongangede",2000063,5N1AT2ML2EC508998,HTTUBV34H99Z729I
901108,2023-06-26,2023-06-23,146,"Black River",2000154,5N1AT2ML5FC459989,ETXKVQ18D71H299N
901109,2023-08-15,2023-08-12,135,Shardara,2000136,5N1AT2ML6FC006075,RDEBGZ87Q16Y538B
901110,2023-07-22,2023-07-21,102,Rozwadza,2000158,5N1AT2ML7EC943886,HTTUBV34H99Z729I
901111,2023-05-24,2023-05-23,119,Brasy,2000167,5N1AZ2MH1FN547341,JQJNZR80E43T845L
901112,2023-09-27,2023-09-26,56,Yashalta,2000074,5N1BA0NC2FN751004,CPULBG17D63F210P
901113,2023-09-23,2023-09-20,65,Donglai,2000088,5N1BA0NCXFN426715,NIBKHQ60U35T776C
901114,2023-06-18,2023-06-15,78,Bors,2000076,5NPDH4AE3BH883142,TVGKHY74T19H161L
901115,2023-09-27,2023-09-26,77,Henanan,2000056,5NPE24AF4FH112192,BTLCNU38B77A480P
901116,2023-05-26,2023-05-23,91,Ambarawa,2000034,5NPEB4AC8CH866634,KGWCCR64N20M371K
901117,2023-08-18,2023-08-16,23,Creil,2000036,5TDBCRFH1FS298887,NBBTJR38Y98P820S
901118,2023-06-07,2023-06-06,98,Floda,2000018,5TDDK3DC5DS703940,UGDUNQ34W70P908J
901119,2023-06-20,2023-06-17,41,Lhoknga,2000171,5TDDK3DCXBS594940,QKMGNG24P69G852U
901120,2023-09-05,2023-09-03,104,"Montes Claros",2000083,5TFAW5F11EX037248,FILXNU71F40Y532I
901121,2023-08-11,2023-08-08,129,Zhongxing,2000168,5UXFA53573L424692,ASDSAA65O82W048O
901122,2023-06-17,2023-06-16,4,Leubatang,2000065,5UXFA93536L705481,BJIALS87O72V514M
901123,2023-10-16,2023-10-13,141,Rozwadza,2000172,5UXFE43599L176114,ETXEQZ63M57Y944B
901124,2023-07-09,2023-07-07,123,Tomakivka,2000037,5UXFE83508L419749,TBTJKN77A74W383V
901125,2023-06-15,2023-06-14,8,Tyres,2000149,5UXFG8C51BL167768,SZNRQO74E09U002G
901126,2023-08-30,2023-08-29,68,"Curahkalak Tengah",2000117,5UXZW0C53CL218397,KDHSXC24K95N963X
901127,2023-08-03,2023-08-01,132,Creil,2000173,5XYKT3A67EG671235,JDIHAJ88T19B837X
901128,2023-07-03,2023-07-01,117,Kti,2000088,5XYKT3A67FG552134,LSFPBQ10U09G931S
901129,2023-09-03,2023-09-01,58,"Al Fashn",2000125,5YMGY0C55AL457005,SZEDZP56T60P822U
901130,2023-05-25,2023-05-22,125,Brasy,2000071,5YMGZ0C54E0628752,GQPZUP25I29C293C
901131,2023-08-23,2023-08-22,107,Shardara,2000108,JA32X8HW2AU877237,HAJUYE51Y25H475B
901132,2023-06-28,2023-06-27,78,Henanan,2000176,JA4AP3AU2BZ448381,UNSGHX85O74C099G
901133,2023-05-28,2023-05-25,65,Ambarawa,2000047,JH4CU2F65DC462968,DTNHEY49U97A228M
901134,2023-05-27,2023-05-24,137,Brasy,2000023,JH4DC43691S894343,CAQAWO75M36T173Q
901135,2023-07-12,2023-07-11,11,Dengzhou,2000114,JH4DC54873S642535,EUFYNR16X90S631F
901136,2023-05-18,2023-05-16,20,Leubatang,2000022,JH4KB16648C541498,DBLGDH64L13N537B
901137,2023-10-05,2023-10-04,25,Kelasuri,2000098,JH4NA12693T113974,YVBLNE07O47U904E
901138,2023-07-22,2023-07-19,128,Kapinango,2000055,JHMFA3F29BS815563,WEWUCC84A08P226O
901139,2023-10-10,2023-10-07,73,Yasothon,2000035,JHMGE8G3XDC930747,HHBEPI57O65K856C
901140,2023-10-12,2023-10-11,47,Tomakivka,2000112,JHMZE2H34DS250496,ZEKGXV03F93Z278M
901141,2023-08-24,2023-08-22,72,Fundong,2000147,JHMZF1C60CS018825,ASARGF63Q01H540M
901142,2023-05-23,2023-05-22,39,Jumpangdua,2000174,JM1DE1KY2C0880635,LYIKNH46D31R943R
901143,2023-05-30,2023-05-29,16,Henanan,2000000,JM1NC2EF1A0609895,QTMJOS21L55C778J
901144,2023-06-14,2023-06-13,122,Reforma,2000074,JM1NC2LF2E0871398,TBTJKN77A74W383V
901145,2023-06-11,2023-06-08,96,Bors,2000040,JM1NC2LF5F0827929,CIZGWH45Q71V543Z
901146,2023-08-07,2023-08-06,68,Kelasuri,2000132,JM1NC2PF9F0554861,MSSUCT96G05K517C
901147,2023-07-05,2023-07-03,96,Yajiang,2000121,JN1AJ0HP7BM077532,RCKEZK69Q49V464N
901148,2023-09-01,2023-08-31,115,Sardasht,2000173,JN1AV7AR7FM259942,MXZDCD63C48U147N
901149,2023-07-06,2023-07-05,71,Pyatovskiy,2000044,JN1AZ4EH6BM720255,UNDOAO64D63B838T
901150,2023-06-24,2023-06-23,62,Guxi,2000061,JN1AZ4EH7DM369584,EKTWSF47Q88T113S
901151,2023-10-08,2023-10-06,44,Dengzhou,2000057,JN1BJ0HP9DM689111,OBMZOY88C44Z114M
901152,2023-09-01,2023-08-30,38,Henanan,2000145,JN1CV6AP9AM414081,AUDNZH53D26Q374U
901153,2023-10-12,2023-10-10,30,Ambarawa,2000148,JN1CV6EKXDM488287,ETXEQZ63M57Y944B
901154,2023-07-08,2023-07-06,121,"Montes Claros",2000059,JN1CV6FE2CM267550,LRNKWD99T00O750L
901155,2023-08-02,2023-07-30,80,Pyatovskiy,2000135,JN1CV6FEXDM156536,EDBUTE39P82O708W
901156,2023-07-18,2023-07-16,122,Bors,2000046,JN8AE2KP8D9497932,VJSQXL82P48Q103R
901157,2023-05-23,2023-05-21,35,Shardara,2000129,JN8AE2KP9D9424794,COYIRX31P49G975F
901158,2023-05-19,2023-05-16,62,Chortkiv,2000026,JN8AF5MR9DT106240,NUXFNE88B80P060K
901159,2023-09-12,2023-09-09,43,Dengzhou,2000122,JN8AS5MT0BW769666,RNCVFW69M72H227R
901160,2023-08-23,2023-08-22,62,Yashalta,2000076,JN8AZ1MU6AW679482,NUOJUU31A45U320R
901161,2023-08-11,2023-08-10,74,"Montes Claros",2000080,JN8AZ1MU7CW985285,KAXIBF41S45E960C
901162,2023-04-19,2023-04-18,80,Tyres,2000178,JN8AZ2KR7AT284894,WNWRCY32P99H912J
901163,2023-10-07,2023-10-06,66,Jumpangdua,2000125,JN8AZ2KR8DT549925,EDBUTE39P82O708W
901164,2023-05-24,2023-05-21,9,Ambarawa,2000100,JN8AZ2NC9D9928128,EZYMIQ77V21P502Y
901165,2023-07-12,2023-07-09,108,Hengjie,2000125,JN8CS1MW3FM974900,VXLGLW19Y11S203F
901166,2023-10-06,2023-10-05,82,Kapinango,2000156,JTDBT4K39B1888419,QTMJOS21L55C778J
901167,2023-06-16,2023-06-15,39,Citt,2000046,JTDKDTB30C1082395,QGVZVJ67E81R347X
901168,2023-06-28,2023-06-25,46,Brasy,2000163,JTDKDTB38D1464577,EKOTEO03D79C695W
901169,2023-09-25,2023-09-24,55,Kelasuri,2000159,JTDKTUD34DD401173,ACKAOT28C54B747N
901170,2023-08-25,2023-08-22,134,Chortkiv,2000034,JTDZN3EU8D3697377,CHIDDJ74U01M308F
901171,2023-04-21,2023-04-19,13,Yasothon,2000153,JTEBU5JR1D5178737,WQCTUM54B14A981H
901172,2023-08-10,2023-08-09,127,Mojokerto,2000171,JTEBU5JR9A5647682,RDEBGZ87Q16Y538B
901173,2023-06-28,2023-06-26,94,Jumpangdua,2000130,JTHBB1BA8B2995079,LRKFPS88X29R793R
901174,2023-08-06,2023-08-03,42,"Ponte Nova",2000079,JTHBL5EF0F1441378,DBLGDH64L13N537B
901175,2023-08-02,2023-07-30,32,Bors,2000174,JTHDU1EF5B5811726,FSRJUM14V56U599I
901176,2023-08-21,2023-08-20,144,"San Miguel",2000116,JTHHE5BC2F5277462,VQPIKP86D50W608G
901177,2023-05-09,2023-05-08,143,Tyres,2000015,JTJBM7FX5A5317462,KKJDCG64V27L600K
901178,2023-06-07,2023-06-06,126,Kti,2000167,JTJBM7FX6A5093196,IRJGGA40T64O781I
901179,2023-08-24,2023-08-21,49,Leubatang,2000078,JTJHY7AX3F4915455,DSPNJX53V75L306Q
901180,2023-09-11,2023-09-09,53,Guxi,2000152,JTMHY7AJ7E4951159,NGXVWJ83M26A237B
901181,2023-07-06,2023-07-03,148,Riti,2000162,KM8JT3AB0BU423472,HYGYDE43Y42E709K
901182,2023-06-22,2023-06-20,7,Xinzhou,2000039,KM8NU4CC7AU777059,QDHHHI76T56Y626S
901183,2023-04-20,2023-04-19,80,Lhoknga,2000077,KMHCT4AE3EU378878,CJYQYU53W30L121K
901184,2023-05-03,2023-05-01,129,Zhongxing,2000090,KMHCT4AE5EU533009,UQQGFB12B54V253X
901185,2023-06-29,2023-06-28,90,Guxi,2000008,KMHGH4JH6DU232065,AQSQOK88B98U130Z
901186,2023-08-08,2023-08-05,90,Zhongxing,2000002,KMHGN4JE8FU124340,PZXGEE19W85R063I
901187,2023-09-02,2023-09-01,62,Rozwadza,2000011,KMHHT6KD6CU250249,EBIHQX29V65J947C
901188,2023-09-01,2023-08-30,80,Ambarawa,2000160,KMHHT6KJXFU851254,RNOKRN43U30X018N
901189,2023-05-14,2023-05-13,40,"Zgornje Pirnice",2000111,KMHHU6KJ3FU980885,XCWSMO29K71N898E
901190,2023-07-30,2023-07-28,24,Savitaipale,2000148,KNADH5A33A6145898,SZNRQO74E09U002G
901191,2023-05-30,2023-05-29,110,"Curahkalak Tengah",2000169,KNADM4A36D6462178,GAMPWW61E97D984V
901192,2023-08-26,2023-08-23,135,"Banjar Bongangede",2000134,KNAFT4A27D5359747,IABKUK22Z37D061M
901193,2023-08-03,2023-07-31,123,Hengjie,2000059,KNAFU5A2XC5491001,OIUNUQ80E17J481V
901194,2023-08-19,2023-08-16,107,Terangun,2000086,KNALU4D47F6851253,HYGYDE43Y42E709K
901195,2023-10-17,2023-10-14,113,Lhoknga,2000116,KNDJT2A59C7353981,XYHWCZ08K73F696Z
901196,2023-06-09,2023-06-08,79,Kapinango,2000123,KNDKG3A28A7688862,LRNKWD99T00O750L
901197,2023-04-17,2023-04-16,136,Nyakhachava,2000060,KNDMB5C18F6305748,PJTQVI42U39F924P
901198,2023-05-13,2023-05-12,4,Bors,2000001,NM0KS7AN2AT885403,NKZHSJ02P02N018O
901199,2023-08-25,2023-08-23,29,"San Miguel",2000057,NM0KS9AN4AT130605,ENEGRD73I87H140X
901200,2023-09-03,2023-08-31,83,Floda,2000003,SAJWA0FB1BL879060,MQRHFW38P55L584M
901201,2023-06-23,2023-06-22,147,Fundong,2000048,SAJWA2GZXE8390977,ASDSAA65O82W048O
901202,2023-06-12,2023-06-09,36,Creil,2000054,SAJWA4FC3EM447729,SMCGRU10E98T436X
901203,2023-10-09,2023-10-07,35,Hengjie,2000071,SALAB2D49AA442979,PVWTOM06S63Y755D
901204,2023-07-23,2023-07-21,29,Rentian,2000139,SALAC2D49AA984242,CRHCTO21J03R505S
901205,2023-06-23,2023-06-20,88,Kapinango,2000157,SALAF2D43AA789776,ASDSAA65O82W048O
901206,2023-05-19,2023-05-18,110,Shardara,2000034,SALAK2V67FA697086,GHLCUT76D05E327U
901207,2023-07-05,2023-07-03,58,Niedzwiedz,2000050,SALCP2BGXFH587499,TQBHGN77Q28H260C
901208,2023-07-05,2023-07-04,28,"Banjar Bongangede",2000088,SALSF2D47CA087130,EKOTEO03D79C695W
901209,2023-04-29,2023-04-27,62,Taouloukoult,2000007,SALVP2BG8EH970087,ONVKJV29N38D056E
901210,2023-06-09,2023-06-06,109,Taouloukoult,2000060,SCBCR73W69C050850,FALDMA79A02E678K
901211,2023-09-16,2023-09-15,29,Taouloukoult,2000108,SCBCU8ZA5AC709327,VEFDKC02S92A720V
901212,2023-10-05,2023-10-02,33,Fundong,2000074,SCBGU3ZA7EC845601,GQMSFR55I49B521U
901213,2023-07-18,2023-07-15,58,Dengzhou,2000149,SCFAB01E19G780458,LJGWVZ25B16G064R
901214,2023-06-05,2023-06-02,101,Guxi,2000129,SCFAB01E29G474269,VEQHRA46A40O587I
901215,2023-07-21,2023-07-19,109,Sardasht,2000101,SCFAD01A85G194003,COYIRX31P49G975F
901216,2023-06-21,2023-06-19,27,Ambarawa,2000080,SCFEBBBC7AG330408,BTLCNU38B77A480P
901217,2023-05-13,2023-05-10,119,"Zgornje Pirnice",2000079,SCFEBBBK7DG301728,BQPXMW91K40Z655X
901218,2023-05-10,2023-05-07,38,"Al Fashn",2000116,SCFFDECN5CG652807,DDPEQF88V09C680E
901219,2023-08-14,2023-08-12,147,Leubatang,2000086,TRUVD38J791029324,XCWSMO29K71N898E
901220,2023-04-24,2023-04-23,143,"Montes Claros",2000026,VNKJTUD36FA976916,BQPXMW91K40Z655X
901221,2023-04-30,2023-04-29,101,Leubatang,2000087,W06VR54R81R329304,APAYLB05K98K546S
901222,2023-07-20,2023-07-17,122,Terangun,2000057,WA1AV74L79D344797,EHIYIY02F44R920V
901223,2023-10-04,2023-10-02,8,Xinzhou,2000025,WA1BY74LX9D514341,QDVRDB36T13B101K
901224,2023-04-26,2023-04-23,69,Kti,2000020,WA1CKBFP2AA964483,UNSGHX85O74C099G
901225,2023-07-31,2023-07-28,13,Niedzwiedz,2000156,WA1DGAFE2CD836339,WCVBES61W63P495Q
901226,2023-04-22,2023-04-21,141,Brasy,2000042,WA1LFAFP0BA906565,WDCWSV95I82L856W
901227,2023-06-05,2023-06-02,80,Niedzwiedz,2000019,WA1LFBFP5CA749641,JXJDGT67V10U184X
901228,2023-06-09,2023-06-07,14,Busay,2000163,WA1LGBFE1DD537735,QGVZVJ67E81R347X
901229,2023-07-20,2023-07-17,81,Creil,2000045,WA1LGBFE2FD656994,AGNAZI55F89P801O
901230,2023-07-03,2023-06-30,58,"Curahkalak Tengah",2000150,WA1VGBFP7EA096707,CJYQYU53W30L121K
901231,2023-06-02,2023-05-31,127,Jumpangdua,2000017,WA1VMAFE3ED162735,GQPZUP25I29C293C
901232,2023-08-13,2023-08-11,21,"Montes Claros",2000043,WA1WGAFP9EA953995,PWVNFA84L87H456N
901233,2023-09-13,2023-09-10,31,Riti,2000089,WA1WYAFE2AD335115,DTNHEY49U97A228M
901234,2023-06-01,2023-05-31,112,Zhongxing,2000166,WAUAFAFHXDN375888,PXHVMC72N67J929R
901235,2023-08-05,2023-08-02,35,Fundong,2000031,WAUAH94F57N458031,EUFYNR16X90S631F
901236,2023-09-20,2023-09-17,13,Citt,2000145,WAUBH78EX6A731061,ZQBZBE99H04M220C
901237,2023-08-31,2023-08-29,63,Bors,2000044,WAUCVAFR7CA673244,PTVOLQ81R63Q868U
901238,2023-07-07,2023-07-06,146,"Al Fashn",2000045,WAUDF58E15A441812,NANVTP58V02Y142L
